2023-03-02 14:34:06, scenario number: 2863, Elapsed Time: 1114.1702423095703, CPU usage: 0.6, RAM usage: 66.9
2023-03-02 14:34:37, scenario number: 2864, Elapsed Time: 1145.2974989414215, CPU usage: 0.4, RAM usage: 67.0
2023-03-02 14:34:57, scenario number: 2864, Elapsed Time: 1165.170719385147, CPU usage: 0.7, RAM usage: 67.0
2023-03-02 14:35:26, scenario number: 2865, Elapsed Time: 1194.3028650283813, CPU usage: 0.3, RAM usage: 67.1
2023-03-02 14:35:55, scenario number: 2866, Elapsed Time: 1223.322497367859, CPU usage: 0.4, RAM usage: 67.1
2023-03-02 14:36:25, scenario number: 2867, Elapsed Time: 1253.9081032276154, CPU usage: 0.5, RAM usage: 68.4
2023-03-02 14:36:54, scenario number: 2868, Elapsed Time: 1282.8791267871857, CPU usage: 0.5, RAM usage: 66.4
2023-03-02 14:37:21, scenario number: 2869, Elapsed Time: 1309.333352804184, CPU usage: 0.5, RAM usage: 66.3
2023-03-02 14:37:51, scenario number: 2870, Elapsed Time: 1339.29660987854, CPU usage: 0.5, RAM usage: 66.3
2023-03-02 14:38:20, scenario number: 2871, Elapsed Time: 1368.325441122055, CPU usage: 0.5, RAM usage: 66.4
2023-03-02 14:38:51, scenario number: 2872, Elapsed Time: 1399.2724709510803, CPU usage: 0.5, RAM usage: 66.5
2023-03-02 14:39:23, scenario number: 2873, Elapsed Time: 1431.8887224197388, CPU usage: 0.4, RAM usage: 66.5
2023-03-02 14:39:51, scenario number: 2874, Elapsed Time: 1459.3498871326447, CPU usage: 0.5, RAM usage: 66.5
2023-03-02 14:40:21, scenario number: 2875, Elapsed Time: 1489.6239559650421, CPU usage: 0.4, RAM usage: 66.5
2023-03-02 14:40:39, scenario number: 2875, Elapsed Time: 1508.134705543518, CPU usage: 0.5, RAM usage: 66.6
2023-03-02 14:40:58, scenario number: 2875, Elapsed Time: 1527.0538625717163, CPU usage: 0.5, RAM usage: 66.6
2023-03-02 14:41:29, scenario number: 2876, Elapsed Time: 1557.288239955902, CPU usage: 0.7, RAM usage: 66.6
2023-03-02 14:41:56, scenario number: 2877, Elapsed Time: 1584.2522718906403, CPU usage: 0.5, RAM usage: 66.7
